awaypos,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,homepos,id,injury_time,match_id,n,pos_x,pos_y,possession,sortorder,stats,subtype,type,value
50,,50,,70,,352,,50,914381,,10759,162,,,,0,,possession,special,
50,,50,,90,,352,,50,914606,,10759,178,,,,2,,possession,special,
41,,59,,28,,352,,59,912566,,10760,82,,,,1,,possession,special,
46,,54,,42,,352,,54,912651,,10760,115,,,,4,,possession,special,
44,,56,,75,,352,,56,912838,,10760,211,,,,0,,possession,special,
45,,55,,90,2,352,,55,912924,,10760,251,,,,0,,possession,special,
57,,43,,32,,352,,43,916126,,10764,43,,,,0,,possession,special,
49,,51,,45,1,352,,51,916178,,10764,41,,,,1,,possession,special,
44,,56,,67,,352,,56,916260,,10764,115,,,,1,,possession,special,
43,,57,,90,1,352,,57,916383,,10764,124,,,,3,,possession,special,
37,,63,,26,,352,,63,913698,,10765,59,,,,2,,possession,special,
35,,65,,45,1,352,,65,913948,,10765,106,,,,2,,possession,special,
29,,71,,70,,352,,71,914389,,10765,157,,,,0,,possession,special,
22,,78,,90,1,352,,78,914616,,10765,212,,,,2,,possession,special,
44,,56,,24,,352,,56,923923,,10770,61,,,,0,,possession,special,
50,,50,,64,,352,,50,924294,,10770,97,,,,2,,possession,special,
61,,39,,25,,352,,39,925808,,10772,50,,,,0,,possession,special,
60,,40,,45,,352,,40,925919,,10772,90,,,,1,,possession,special,
65,,35,,70,,352,,35,926185,,10772,154,,,,0,,possession,special,
68,,32,,90,,352,,32,926346,,10772,221,,,,2,,possession,special,
56,,44.3,,25,,352,,44,922467,,10774,18,,,,1,,possession,special,
50,,50,,67,,352,,50,922750,,10774,129,,,,0,,possession,special,
38,,62,,26,,352,,62,923188,,10775,113,,,,0,,possession,special,
44,,56,,45,,352,,56,923272,,10775,84,,,,0,,possession,special,
45,,55,,71,,352,,55,923417,,10775,195,,,,0,,possession,special,
46,,54,,90,,352,,54,923499,,10775,189,,,,0,,possession,special,
53,,47,,20,,352,,47,948269,,10781,68,,,,2,,possession,special,
57,,43,,41,,352,,43,948597,,10781,124,,,,1,,possession,special,
54,,46,,69,,352,,46,949150,,10781,197,,,,1,,possession,special,
33,,67,,24,,352,,67,937081,,10782,36,,,,1,,possession,special,
35,,65,,44,,352,,65,937188,,10782,91,,,,4,,possession,special,
34,,66,,70,,352,,66,937326,,10782,120,,,,1,,possession,special,
37,,63,,90,1,352,,63,937433,,10782,187,,,,2,,possession,special,
30,,70,,25,,352,,70,935028,,10783,203,,,,2,,possession,special,
32,,68,,45,,352,,68,935196,,10783,225,,,,0,,possession,special,
35,,65,,70,,352,,65,935518,,10783,126,,,,4,,possession,special,
32,,68,,90,,352,,68,935661,,10783,202,,,,0,,possession,special,
38,,62,,25,,352,,62,935012,,10785,22,,,,2,,possession,special,
43,,57,,45,,352,,57,935166,,10785,59,,,,0,,possession,special,
39,,61,,70,,352,,61,935475,,10785,141,,,,0,,possession,special,
40,,60,,90,,352,,60,935624,,10785,169,,,,1,,possession,special,
43,,57,,25,,352,,57,944206,,10788,22,,,,0,,possession,special,
48,,52,,45,,352,,52,944210,,10788,23,,,,0,,possession,special,
52,,48,,87,,352,,48,944677,,10788,122,,,,2,,possession,special,
68,,32,,40,,352,,32,944165,,10792,123,,,,2,,possession,special,
70,,30,,45,1,352,,30,944221,,10792,122,,,,0,,possession,special,
68,,32,,71,,352,,32,944534,,10792,234,,,,1,,possession,special,
70,,30,,89,,352,,30,944702,,10792,246,,,,3,,possession,special,
54,,46,,25,,352,,46,946260,,10795,67,,,,0,,possession,special,
53,,47,,45,2,352,,47,946366,,10795,122,,,,0,,possession,special,
55,,45,,70,,352,,45,946518,,10795,165,,,,3,,possession,special,
52,,48,,90,,352,,48,946658,,10795,208,,,,2,,possession,special,
45,,55,,30,,352,,55,952821,,10800,29,,,,0,,possession,special,
53,,47,,45,1,352,,47,952878,,10800,62,,,,2,,possession,special,
56,,44,,62,,352,,44,952949,,10800,101,,,,2,,possession,special,
58,,42,,90,4,352,,42,953063,,10800,148,,,,0,,possession,special,
46,,54,,25,,352,,54,953646,,10801,68,,,,2,,possession,special,
41,,59,,45,3,352,,59,953797,,10801,133,,,,0,,possession,special,
38,,62,,70,,352,,62,954096,,10801,201,,,,1,,possession,special,
40,,60,,90,4,352,,60,954307,,10801,276,,,,2,,possession,special,
52,,48,,45,2,352,,48,955846,,10802,56,,,,0,,possession,special,
46,,54,,70,,352,,54,955935,,10802,78,,,,0,,possession,special,
47,,53,,90,1,352,,53,956009,,10802,152,,,,1,,possession,special,
49,,51,,25,,352,,51,951707,,10804,32,,,,1,,possession,special,
52,,48,,45,,352,,48,951908,,10804,54,,,,1,,possession,special,
55,,45,,70,,352,,45,952257,,10804,94,,,,1,,possession,special,
54,,46,,90,,352,,46,952449,,10804,121,,,,1,,possession,special,
44,,56,,25,,352,,56,950113,,10806,63,,,,1,,possession,special,
45,,55,,45,,352,,55,950182,,10806,120,,,,1,,possession,special,
46,,54,,70,,352,,54,950360,,10806,177,,,,0,,possession,special,
46,,54,,90,,352,,54,950433,,10806,227,,,,0,,possession,special,
48,,52,,25,,352,,52,963324,,10807,58,,,,0,,possession,special,
49,,51,,45,2,352,,51,963488,,10807,110,,,,0,,possession,special,
50,,50,,70,,352,,50,963828,,10807,160,,,,0,,possession,special,
49,,51,,90,5,352,,51,964164,,10807,234,,,,1,,possession,special,
50,,50,,25,,352,,50,963333,,10809,81,,,,2,,possession,special,
52,,48,,45,,352,,48,963495,,10809,65,,,,0,,possession,special,
51,,49,,69,,352,,49,963879,,10809,126,,,,1,,possession,special,
47,,53,,90,1,352,,53,964180,,10809,169,,,,1,,possession,special,
65,,35,,32,,352,,35,965726,,10812,64,,,,4,,possession,special,
69,,31,,45,4,352,,31,965778,,10812,98,,,,3,,possession,special,
66,,34,,60,,352,,34,965840,,10812,116,,,,0,,possession,special,
57,,43,,90,3,352,,43,965950,,10812,169,,,,0,,possession,special,
39,,61,,25,,352,,61,962506,,10815,89,,,,1,,possession,special,
43,,57,,45,,352,,57,962571,,10815,117,,,,0,,possession,special,
55,,45,,70,,352,,45,962706,,10815,178,,,,0,,possession,special,
59,,41,,90,,352,,41,962774,,10815,216,,,,2,,possession,special,
49,,51,,18,,352,,51,961682,,10816,37,,,,0,,possession,special,
45,,55,,22,,352,,55,961705,,10816,48,,,,2,,possession,special,
43,,57,,40,,352,,57,961816,,10816,79,,,,0,,possession,special,
49,,51,,55,,352,,51,961978,,10816,98,,,,5,,possession,special,
48,,52,,66,,352,,52,962069,,10816,118,,,,1,,possession,special,
46,,54,,74,,352,,54,962117,,10816,161,,,,1,,possession,special,
33,,67,,25,,352,,67,975353,,10817,27,,,,0,,possession,special,
36,,64,,45,1,352,,64,975618,,10817,143,,,,0,,possession,special,
37,,63,,70,,352,,63,976102,,10817,225,,,,2,,possession,special,
38,,62,,90,2,352,,62,976452,,10817,232,,,,0,,possession,special,
37,,63,,28,,352,,63,973321,,10818,36,,,,0,,possession,special,
44,,56,,44,,352,,56,973457,,10818,58,,,,1,,possession,special,
45,,55,,74,,352,,55,973766,,10818,154,,,,0,,possession,special,
45,,55,,86,,352,,55,973860,,10818,137,,,,1,,possession,special,
50,,50,,45,,352,,50,974369,,10821,86,,,,3,,possession,special,
46,,54,,77,,352,,54,974501,,10821,154,,,,3,,possession,special,
45,,55,,90,,352,,55,974552,,10821,175,,,,0,,possession,special,
55,,45,,20,,352,,45,975258,,10822,40,,,,0,,possession,special,
53,,47,,44,,352,,47,975581,,10822,118,,,,4,,possession,special,
57,,43,,65,,352,,43,975962,,10822,180,,,,1,,possession,special,
52,,48,,90,,352,,48,976366,,10822,265,,,,0,,possession,special,
44,,56.2,,29,,352,,56,977919,,10823,90,,,,0,,possession,special,
46,,54.2,,44,,352,,54,977940,,10823,107,,,,1,,possession,special,
44,,56.1,,67,,352,,56,978042,,10823,153,,,,1,,possession,special,
43,,57.3,,84,,352,,57,978116,,10823,207,,,,0,,possession,special,
47,,53,,23,,352,,53,975312,,10824,57,,,,0,,possession,special,
45,,55,,45,,352,,55,975610,,10824,89,,,,0,,possession,special,
44,,56,,90,,352,,56,976385,,10824,200,,,,1,,possession,special,
48,,52,,70,,352,,52,976401,,10824,114,,,,0,,possession,special,
47,,53,,25,,352,,53,985910,,10829,70,,,,0,,possession,special,
50,,50,,70,,352,,50,986100,,10829,178,,,,4,,possession,special,
48,,52,,90,,352,,52,986176,,10829,223,,,,3,,possession,special,
39,,61,,25,,352,,61,981310,,10830,124,,,,4,,possession,special,
44,,56,,44,,352,,56,981547,,10830,111,,,,1,,possession,special,
49,,51,,69,,352,,51,981910,,10830,165,,,,1,,possession,special,
46,,54,,88,,352,,54,982111,,10830,235,,,,0,,possession,special,
33,,67.3,,21,,352,,67,983276,,10831,57,,,,0,,possession,special,
36,,64,,43,,352,,64,983445,,10831,89,,,,0,,possession,special,
39,,61.9,,71,,352,,61,983916,,10831,171,,,,2,,possession,special,
42,,58.7,,82,,352,,58,984034,,10831,196,,,,1,,possession,special,
55,,45,,25,,352,,45,982406,,10833,31,,,,0,,possession,special,
55,,45,,45,,352,,45,982475,,10833,102,,,,1,,possession,special,
57,,43,,70,,352,,43,982628,,10833,162,,,,1,,possession,special,
57,,43,,90,,352,,43,982733,,10833,188,,,,1,,possession,special,
57,,43,,68,,352,,43,983860,,10834,90,,,,0,,possession,special,
55,,45.64,,23,,352,,45,995039,,10837,47,,,,4,,possession,special,
59,,41.2,,40,,352,,41,995221,,10837,90,,,,2,,possession,special,
49,,51.35,,67,,352,,51,995706,,10837,167,,,,3,,possession,special,
49,,51.16,,82,,352,,51,995829,,10837,200,,,,0,,possession,special,
41,,59,,25,,352,,59,997699,,10840,49,,,,0,,possession,special,
36,,64,,45,,352,,64,997809,,10840,122,,,,2,,possession,special,
35,,65,,70,,352,,65,997958,,10840,198,,,,3,,possession,special,
37,,63,,90,,352,,63,998038,,10840,232,,,,2,,possession,special,
52,,48,,27,,352,,48,994040,,10841,45,,,,0,,possession,special,
53,,47,,45,3,352,,47,994133,,10841,94,,,,0,,possession,special,
50,,50,,60,,352,,50,994209,,10841,124,,,,1,,possession,special,
48,,52,,90,6,352,,52,994373,,10841,195,,,,0,,possession,special,
58,,42,,25,,352,,42,991020,,10842,45,,,,0,,possession,special,
59,,41,,45,,352,,41,991069,,10842,78,,,,2,,possession,special,
56,,44,,70,,352,,44,991205,,10842,140,,,,0,,possession,special,
55,,45,,90,,352,,45,991265,,10842,177,,,,2,,possession,special,
45,,55,,25,,352,,55,995079,,10846,49,,,,2,,possession,special,
49,,51,,45,,352,,51,995297,,10846,83,,,,4,,possession,special,
48,,52,,71,,352,,52,995749,,10846,157,,,,1,,possession,special,
46,,54,,90,,352,,54,995949,,10846,199,,,,0,,possession,special,
58,,42,,21,,352,,42,1008159,,10851,55,,,,5,,possession,special,
55,,45,,44,,352,,45,1008261,,10851,112,,,,0,,possession,special,
53,,47,,65,,352,,47,1008366,,10851,170,,,,3,,possession,special,
62,,38,,88,,352,,38,1008495,,10851,236,,,,1,,possession,special,
33,,67,,25,,352,,67,1006111,,10854,55,,,,0,,possession,special,
40,,60,,45,,352,,60,1006270,,10854,97,,,,2,,possession,special,
41,,59,,70,,352,,59,1006688,,10854,155,,,,0,,possession,special,
38,,62,,90,1,352,,62,1006878,,10854,206,,,,1,,possession,special,
55,,45,,45,1,352,,45,1005635,,10856,24,,,,1,,possession,special,
51,,49,,25,,352,,49,1005641,,10856,95,,,,4,,possession,special,
58,,42,,70,,352,,42,1005751,,10856,88,,,,3,,possession,special,
57,,43,,90,,352,,43,1005797,,10856,154,,,,2,,possession,special,
46,,54,,90,,352,,54,757680,,10860,176,,,,0,,possession,special,
48,,52,,70,,352,,52,757698,,10860,175,,,,0,,possession,special,
50,,50,,25,,352,,50,757699,,10860,177,,,,0,,possession,special,
48,,52,,45,,352,,52,757702,,10860,178,,,,0,,possession,special,
41,,59,,25,,352,,59,755441,,10861,118,,,,0,,possession,special,
41,,59,,45,,352,,59,755445,,10861,117,,,,0,,possession,special,
42,,58,,70,,352,,58,755721,,10861,191,,,,0,,possession,special,
40,,60,,90,,352,,60,755918,,10861,239,,,,3,,possession,special,
50,,50,,25,,352,,50,754267,,10862,60,,,,2,,possession,special,
55,,45,,45,,352,,45,754389,,10862,100,,,,1,,possession,special,
50,,50,,70,,352,,50,754598,,10862,169,,,,2,,possession,special,
45,,55,,90,,352,,55,754675,,10862,205,,,,1,,possession,special,
45,,55,,26,,352,,55,1012915,,10870,66,,,,0,,possession,special,
43,,57,,43,,352,,57,1013081,,10870,110,,,,3,,possession,special,
43,,57,,66,,352,,57,1013335,,10870,169,,,,0,,possession,special,
42,,58,,88,,352,,58,1013454,,10870,229,,,,2,,possession,special,
41,,59,,30,,352,,59,1010345,,10871,74,,,,0,,possession,special,
40,,60,,44,,352,,60,1010655,,10871,116,,,,1,,possession,special,
39,,61,,59,,352,,61,1011169,,10871,157,,,,3,,possession,special,
39,,61,,90,1,352,,61,1011830,,10871,209,,,,0,,possession,special,
52,,48,,25,,352,,48,1010250,,10872,32,,,,1,,possession,special,
63,,37.5,,41,,352,,37,1010569,,10872,121,,,,1,,possession,special,
65,,35.1,,69,,352,,35,1011264,,10872,91,,,,1,,possession,special,
64,,36.6,,81,,352,,36,1011522,,10872,101,,,,1,,possession,special,
57,,43,,24,,352,,43,1010166,,10874,51,,,,0,,possession,special,
57,,43,,45,1,352,,43,1010683,,10874,94,,,,1,,possession,special,
56,,44,,68,,352,,44,1011266,,10874,150,,,,1,,possession,special,
55,,45,,90,4,352,,45,1011850,,10874,215,,,,1,,possession,special,
51,,49,,25,,352,,49,1018203,,10877,75,,,,1,,possession,special,
52,,48,,45,2,352,,48,1018429,,10877,73,,,,2,,possession,special,
58,,42,,70,,352,,42,1018732,,10877,154,,,,0,,possession,special,
54,,46,,90,3,352,,46,1018954,,10877,225,,,,1,,possession,special,
47,,53,,29,,352,,53,1017045,,10879,113,,,,1,,possession,special,
53,,47,,44,,352,,47,1017107,,10879,70,,,,0,,possession,special,
55,,45,,58,,352,,45,1017207,,10879,191,,,,3,,possession,special,
53,,47,,90,2,352,,47,1017365,,10879,133,,,,1,,possession,special,
56,,44,,30,,352,,44,1016006,,10883,56,,,,5,,possession,special,
57,,43,,44,,352,,43,1016190,,10883,131,,,,2,,possession,special,
60,,40,,60,,352,,40,1016422,,10883,175,,,,1,,possession,special,
62,,38,,90,3,352,,38,1016687,,10883,187,,,,0,,possession,special,
40,,60,,45,,352,,60,1020587,,10884,59,,,,0,,possession,special,
39,,61,,87,,352,,61,1020747,,10884,201,,,,1,,possession,special,
55,,45,,21,,352,,45,1018176,,10885,83,,,,0,,possession,special,
53,,47,,45,,352,,47,1018423,,10885,103,,,,3,,possession,special,
50,,50,,68,,352,,50,1018697,,10885,149,,,,0,,possession,special,
56,,44,,90,3,352,,44,1018944,,10885,180,,,,3,,possession,special,
29,,71,,31,,352,,71,1025838,,10887,71,,,,0,,possession,special,
35,,65,,45,,352,,65,1025982,,10887,104,,,,2,,possession,special,
37,,63,,58,,352,,63,1026462,,10887,146,,,,3,,possession,special,
35,,65,,90,1,352,,65,1027018,,10887,188,,,,0,,possession,special,
60,,40,,26,,352,,40,1025775,,10891,65,,,,0,,possession,special,
62,,38,,45,1,352,,38,1025979,,10891,141,,,,1,,possession,special,
62,,38,,71,,352,,38,1026590,,10891,183,,,,2,,possession,special,
58,,42,,90,1,352,,42,1026970,,10891,172,,,,2,,possession,special,
61,,39,,21,,352,,39,1025722,,10894,49,,,,0,,possession,special,
58,,42,,43,,352,,42,1025937,,10894,101,,,,0,,possession,special,
60,,40,,65,,352,,40,1026465,,10894,153,,,,2,,possession,special,
61,,39,,88,,352,,39,1026889,,10894,208,,,,1,,possession,special,
31,,69,,25,,352,,69,1038524,,10897,124,,,,0,,possession,special,
39,,61,,45,,352,,61,1038766,,10897,179,,,,0,,possession,special,
45,,55,,70,,352,,55,1039354,,10897,108,,,,1,,possession,special,
46,,54,,90,,352,,54,1039648,,10897,236,,,,2,,possession,special,
43,,57,,31,,352,,57,1038589,,10899,56,,,,0,,possession,special,
48,,52,,44,,352,,52,1038784,,10899,98,,,,4,,possession,special,
48,,52,,59,,352,,52,1039145,,10899,79,,,,0,,possession,special,
48,,52,,90,3,352,,52,1039663,,10899,213,,,,0,,possession,special,
45,,55,,25,,352,,55,1038555,,10900,59,,,,1,,possession,special,
47,,53,,45,1,352,,53,1038848,,10900,127,,,,0,,possession,special,
42,,58,,70,,352,,58,1039446,,10900,187,,,,2,,possession,special,
42,,58,,90,1,352,,58,1039713,,10900,233,,,,0,,possession,special,
60,,40,,80,1,352,,40,1041808,,10902,137,,,,2,,possession,special,
60,,40,,25,,352,,40,1036927,,10903,71,,,,2,,possession,special,
57,,43,,45,1,352,,43,1037034,,10903,123,,,,2,,possession,special,
62,,38,,71,,352,,38,1037188,,10903,189,,,,2,,possession,special,
61,,39,,90,1,352,,39,1037295,,10903,252,,,,0,,possession,special,
44,,56,,29,,352,,56,1035891,,10905,35,,,,1,,possession,special,
46,,54,,41,,352,,54,1036031,,10905,89,,,,0,,possession,special,
49,,51,,21,,352,,51,1050870,,10908,46,,,,2,,possession,special,
53,,47,,45,1,352,,47,1051253,,10908,104,,,,4,,possession,special,
55,,45,,71,,352,,45,1051759,,10908,153,,,,0,,possession,special,
57,,43,,90,4,352,,43,1052120,,10908,190,,,,0,,possession,special,
45,,55,,22,,352,,55,1050859,,10909,53,,,,0,,possession,special,
47,,53,,45,1,352,,53,1051216,,10909,114,,,,0,,possession,special,
46,,54,,69,,352,,54,1051692,,10909,184,,,,0,,possession,special,
49,,51,,90,5,352,,51,1052107,,10909,242,,,,0,,possession,special,
42,,58,,29,,352,,58,1046692,,10910,66,,,,2,,possession,special,
39,,61,,45,,352,,61,1046724,,10910,95,,,,1,,possession,special,
39,,61,,60,,352,,61,1046851,,10910,139,,,,0,,possession,special,
40,,60,,29,,352,,60,1048908,,10911,90,,,,0,,possession,special,
41,,59,,45,1,352,,59,1049110,,10911,79,,,,0,,possession,special,
44,,56,,59,,352,,56,1049353,,10911,109,,,,0,,possession,special,
51,,49,,90,2,352,,49,1049634,,10911,164,,,,0,,possession,special,
42,,58,,45,,352,,58,1051241,,10912,50,,,,1,,possession,special,
49,,51,,25,,352,,51,1051250,,10912,63,,,,0,,possession,special,
42,,58,,70,,352,,58,1051758,,10912,111,,,,0,,possession,special,
46,,54,,90,,352,,54,1052082,,10912,126,,,,0,,possession,special,
45,,55,,25,,352,,55,1050916,,10914,68,,,,0,,possession,special,
46,,54,,45,,352,,54,1051220,,10914,111,,,,0,,possession,special,
51,,49,,70,,352,,49,1051733,,10914,149,,,,2,,possession,special,
54,,46,,90,,352,,46,1052044,,10914,179,,,,3,,possession,special,
57,,43,,43,,352,,43,1053359,,10915,88,,,,0,,possession,special,
53,,47,,90,3,352,,47,1053790,,10915,207,,,,0,,possession,special,
40,,60,,23,,352,,60,1058872,,10917,47,,,,1,,possession,special,
45,,55,,45,,352,,55,1059209,,10917,104,,,,0,,possession,special,
46,,54,,67,,352,,54,1059371,,10917,146,,,,2,,possession,special,
47,,53,,90,4,352,,53,1059571,,10917,196,,,,3,,possession,special,
53,,47,,63,,352,,47,1061606,,10918,44,,,,0,,possession,special,
61,,39,,28,,352,,39,1061117,,10922,60,,,,1,,possession,special,
53,,47,,45,1,352,,47,1061301,,10922,121,,,,1,,possession,special,
50,,50,,57,,352,,50,1061500,,10922,155,,,,0,,possession,special,
43,,57,,90,5,352,,57,1061990,,10922,201,,,,2,,possession,special,
55,,45,,21,,352,,45,1059835,,10923,48,,,,0,,possession,special,
59,,41,,43,,352,,41,1059954,,10923,104,,,,0,,possession,special,
60,,40,,69,,352,,40,1060099,,10923,171,,,,1,,possession,special,
60,,40,,90,,352,,40,1060222,,10923,226,,,,0,,possession,special,
46,,54.3,,22,,352,,54,1061051,,10924,49,,,,0,,possession,special,
40,,60.2,,43,,352,,60,1061273,,10924,82,,,,0,,possession,special,
41,,59.5,,66,,352,,59,1061664,,10924,140,,,,2,,possession,special,
41,,59.8,,84,,352,,59,1061917,,10924,169,,,,4,,possession,special,
40,,60,,29,,352,,60,1063479,,10925,52,,,,0,,possession,special,
40,,60,,45,1,352,,60,1063544,,10925,72,,,,0,,possession,special,
44,,56,,59,,352,,56,1063601,,10925,176,,,,1,,possession,special,
42,,58,,90,4,352,,58,1063749,,10925,193,,,,0,,possession,special,
45,,55,,24,,352,,55,1069396,,10928,42,,,,3,,possession,special,
44,,56,,45,,352,,56,1069468,,10928,91,,,,0,,possession,special,
40,,60,,64,,352,,60,1069554,,10928,150,,,,1,,possession,special,
40,,60,,90,,352,,60,1069633,,10928,140,,,,0,,possession,special,
65,,35,,29,,352,,35,1072656,,10930,61,,,,1,,possession,special,
61,,39,,45,1,352,,39,1072746,,10930,100,,,,0,,possession,special,
59,,41,,59,,352,,41,1072816,,10930,133,,,,1,,possession,special,
57,,43,,90,1,352,,43,1072939,,10930,174,,,,3,,possession,special,
53,,47,,25,,352,,47,1070145,,10931,67,,,,1,,possession,special,
57,,43,,45,,352,,43,1070357,,10931,119,,,,0,,possession,special,
